Original,Replacement,SourceFile,ColumnName,Type
1431,4061.0,US Sales Data.xlsx,Operating Profit,numeric
1637.9499999999998,8800.602387383782,US Sales Data.xlsx,Operating Profit,numeric
1529.4399999999998,1167.4285081715898,US Sales Data.xlsx,Operating Profit,numeric
953.9999999999999,571.6998845417696,US Sales Data.xlsx,Operating Profit,numeric
1407.68,3385.92,US Sales Data.xlsx,Operating Profit,numeric
1791.7200000000003,3362.337744150175,US Sales Data.xlsx,Operating Profit,numeric
1464.75,5000.47,US Sales Data.xlsx,Operating Profit,numeric
2368.8,6452.4,US Sales Data.xlsx,Operating Profit,numeric
1687.2000000000003,4781.3010331881405,US Sales Data.xlsx,Operating Profit,numeric
1434.24,4656.5,US Sales Data.xlsx,Operating Profit,numeric
2008.5300000000002,6089.196715014007,US Sales Data.xlsx,Operating Profit,numeric
1573.25,9976.26,US Sales Data.xlsx,Operating Profit,numeric
1866.2000000000003,1641.5629022694138,US Sales Data.xlsx,Operating Profit,numeric
1045.5,7311.6,US Sales Data.xlsx,Operating Profit,numeric
1579.9000000000003,3512.628503276856,US Sales Data.xlsx,Operating Profit,numeric
998.2,253.7,US Sales Data.xlsx,Operating Profit,numeric
2538.9,7590.6,US Sales Data.xlsx,Operating Profit,numeric
1666.56,4888.49,US Sales Data.xlsx,Operating Profit,numeric
2586.88,2096.97,US Sales Data.xlsx,Operating Profit,numeric
1563.33,1991.13,US Sales Data.xlsx,Operating Profit,numeric
1636.8000000000002,8572.219943173704,US Sales Data.xlsx,Operating Profit,numeric
1257.3600000000001,9053.78371090673,US Sales Data.xlsx,Operating Profit,numeric
2944.6200000000003,9797.640272994735,US Sales Data.xlsx,Operating Profit,numeric
1547.4399999999998,7414.2432677288025,US Sales Data.xlsx,Operating Profit,numeric
1777.5400000000002,7623.672875011492,US Sales Data.xlsx,Operating Profit,numeric
1793.3400000000001,7040.105179360543,US Sales Data.xlsx,Operating Profit,numeric
3529.44,6796.33,US Sales Data.xlsx,Operating Profit,numeric
1805.9999999999998,1414.2456307652508,US Sales Data.xlsx,Operating Profit,numeric
3039.96,3797.92,US Sales Data.xlsx,Operating Profit,numeric
1873.0800000000004,4486.97697391686,US Sales Data.xlsx,Operating Profit,numeric
5757.5,9162.3,US Sales Data.xlsx,Operating Profit,numeric
3341.52,2444.84,US Sales Data.xlsx,Operating Profit,numeric
3886.08,6197.17,US Sales Data.xlsx,Operating Profit,numeric
3066.7499999999995,2993.875392278616,US Sales Data.xlsx,Operating Profit,numeric
3207.7500000000005,8826.800267121453,US Sales Data.xlsx,Operating Profit,numeric
4920.96,8597.35,US Sales Data.xlsx,Operating Profit,numeric
2533.6800000000003,7101.758752716604,US Sales Data.xlsx,Operating Profit,numeric
3616.65,7274.16,US Sales Data.xlsx,Operating Profit,numeric
2704.7999999999997,9343.94513875537,US Sales Data.xlsx,Operating Profit,numeric
4159.500000000001,5876.290054227602,US Sales Data.xlsx,Operating Profit,numeric
2799.9,5779.4,US Sales Data.xlsx,Operating Profit,numeric
4817.12,1236.62,US Sales Data.xlsx,Operating Profit,numeric
3377.9199999999996,9111.672599733676,US Sales Data.xlsx,Operating Profit,numeric
3307.9200000000005,7327.832612119008,US Sales Data.xlsx,Operating Profit,numeric
2681.2799999999997,9613.914271276246,US Sales Data.xlsx,Operating Profit,numeric
4484.000000000001,2346.940033102539,US Sales Data.xlsx,Operating Profit,numeric
1830.4,2248.9,US Sales Data.xlsx,Operating Profit,numeric
2897.88,5141.67,US Sales Data.xlsx,Operating Profit,numeric
2478.6000000000004,2670.9825482131923,US Sales Data.xlsx,Operating Profit,numeric
2715.84,2708.55,US Sales Data.xlsx,Operating Profit,numeric
1866.1999999999998,5224.208318985436,US Sales Data.xlsx,Operating Profit,numeric
3595.520000000001,5070.072884127062,US Sales Data.xlsx,Operating Profit,numeric
1587.6000000000001,1811.928754530128,US Sales Data.xlsx,Operating Profit,numeric
3214.8,4667.4,US Sales Data.xlsx,Operating Profit,numeric
2412.5,5537.9,US Sales Data.xlsx,Operating Profit,numeric
2230.6200000000003,4454.79387268759,US Sales Data.xlsx,Operating Profit,numeric
1688.61,5964.76,US Sales Data.xlsx,Operating Profit,numeric
2773.440000000001,5278.691743623225,US Sales Data.xlsx,Operating Profit,numeric
1399.2000000000003,9566.2172724834,US Sales Data.xlsx,Operating Profit,numeric
3869.0400000000004,8010.300208569627,US Sales Data.xlsx,Operating Profit,numeric
2613,7340.0,US Sales Data.xlsx,Operating Profit,numeric
2587.2000000000003,3177.1506314859535,US Sales Data.xlsx,Operating Profit,numeric
1986.6,3737.5,US Sales Data.xlsx,Operating Profit,numeric
2955.960000000001,3872.587757995006,US Sales Data.xlsx,Operating Profit,numeric
1735.0200000000002,5269.186455192662,US Sales Data.xlsx,Operating Profit,numeric
3756.2400000000007,2097.5635001094884,US Sales Data.xlsx,Operating Profit,numeric
2612.5,1837.3,US Sales Data.xlsx,Operating Profit,numeric
3276.84,6601.99,US Sales Data.xlsx,Operating Profit,numeric
2390.4,5660.3,US Sales Data.xlsx,Operating Profit,numeric
3598.560000000001,3973.110610825144,US Sales Data.xlsx,Operating Profit,numeric
1192,7514.0,US Sales Data.xlsx,Operating Profit,numeric
1123.75,4590.36,US Sales Data.xlsx,Operating Profit,numeric
1397.7600000000002,9841.897298875161,US Sales Data.xlsx,Operating Profit,numeric
848.6399999999999,290.6123661586102,US Sales Data.xlsx,Operating Profit,numeric
2162.4,7387.5,US Sales Data.xlsx,Operating Profit,numeric
1345.32,5508.11,US Sales Data.xlsx,Operating Profit,numeric
1964.4299999999998,5901.23101546037,US Sales Data.xlsx,Operating Profit,numeric
1255.8,6593.3,US Sales Data.xlsx,Operating Profit,numeric
1756.1599999999999,1425.0534417437968,US Sales Data.xlsx,Operating Profit,numeric
872.32,319.79,US Sales Data.xlsx,Operating Profit,numeric
1900.5999999999997,8309.676558023753,US Sales Data.xlsx,Operating Profit,numeric
2841.1499999999996,3848.7230334596547,US Sales Data.xlsx,Operating Profit,numeric
1570.3599999999997,2467.5920452037967,US Sales Data.xlsx,Operating Profit,numeric
1736.0000000000002,9424.101365977338,US Sales Data.xlsx,Operating Profit,numeric
2211.2500000000005,1633.4872331899587,US Sales Data.xlsx,Operating Profit,numeric
1187.55,6453.21,US Sales Data.xlsx,Operating Profit,numeric
1449.4199999999998,7047.493759676909,US Sales Data.xlsx,Operating Profit,numeric
1121.9999999999998,3644.211033959148,US Sales Data.xlsx,Operating Profit,numeric
1433.6000000000001,1802.3426112298077,US Sales Data.xlsx,Operating Profit,numeric
798,309.0,US Sales Data.xlsx,Operating Profit,numeric
2152.0800000000004,6317.049866771411,US Sales Data.xlsx,Operating Profit,numeric
1333.8,3326.1,US Sales Data.xlsx,Operating Profit,numeric
2111.9999999999995,8129.651802244329,US Sales Data.xlsx,Operating Profit,numeric
1313.76,9065.22,US Sales Data.xlsx,Operating Profit,numeric
1933.2,4565.8,US Sales Data.xlsx,Operating Profit,numeric
1785.9599999999998,3013.1516673892447,US Sales Data.xlsx,Operating Profit,numeric
4956.590000000001,9748.697464895193,US Sales Data.xlsx,Operating Profit,numeric
3368.96,1927.12,US Sales Data.xlsx,Operating Profit,numeric
3609.6,6920.3,US Sales Data.xlsx,Operating Profit,numeric
2310.8799999999997,9704.194285598223,US Sales Data.xlsx,Operating Profit,numeric
3215.5200000000004,4062.5396727178063,US Sales Data.xlsx,Operating Profit,numeric
1754.9999999999998,6117.556274023939,US Sales Data.xlsx,Operating Profit,numeric
6679.9800000000005,5006.684286049819,US Sales Data.xlsx,Operating Profit,numeric
3943.9999999999995,8405.861860270234,US Sales Data.xlsx,Operating Profit,numeric
3959.9999999999995,3062.2482239661103,US Sales Data.xlsx,Operating Profit,numeric
4829.999999999999,8678.822197731733,US Sales Data.xlsx,Operating Profit,numeric
3825.9200000000005,6704.715379930994,US Sales Data.xlsx,Operating Profit,numeric
2702.7,8009.9,US Sales Data.xlsx,Operating Profit,numeric
6408.3200000000015,3126.750611047581,US Sales Data.xlsx,Operating Profit,numeric
3446.07,5162.09,US Sales Data.xlsx,Operating Profit,numeric
6081.24,3582.0,US Sales Data.xlsx,Operating Profit,numeric
5755.62,1150.67,US Sales Data.xlsx,Operating Profit,numeric
3058.5600000000004,6540.073709189159,US Sales Data.xlsx,Operating Profit,numeric
2252.25,2536.92,US Sales Data.xlsx,Operating Profit,numeric
6217.600000000001,4949.558020186514,US Sales Data.xlsx,Operating Profit,numeric
4179.999999999999,9373.061237523212,US Sales Data.xlsx,Operating Profit,numeric
3303.6299999999997,1433.3912792891574,US Sales Data.xlsx,Operating Profit,numeric
4141.2,3156.2,US Sales Data.xlsx,Operating Profit,numeric
3100.8,3038.2,US Sales Data.xlsx,Operating Profit,numeric
2012.3999999999996,5874.580419095645,US Sales Data.xlsx,Operating Profit,numeric
4073.4000000000005,1592.642746925117,US Sales Data.xlsx,Operating Profit,numeric
2136,3304.0,US Sales Data.xlsx,Operating Profit,numeric
2112.48,3790.27,US Sales Data.xlsx,Operating Profit,numeric
2358.0000000000005,2118.033300545502,US Sales Data.xlsx,Operating Profit,numeric
1342.8799999999999,3092.06195532521,US Sales Data.xlsx,Operating Profit,numeric
3477.9700000000007,1009.0463376035336,US Sales Data.xlsx,Operating Profit,numeric
2294.6699999999996,2344.5003299605123,US Sales Data.xlsx,Operating Profit,numeric
3547.56,7514.83,US Sales Data.xlsx,Operating Profit,numeric
3698.9200000000005,9975.995978607989,US Sales Data.xlsx,Operating Profit,numeric
2769.2,4837.3,US Sales Data.xlsx,Operating Profit,numeric
5732.760000000001,6628.457473781438,US Sales Data.xlsx,Operating Profit,numeric
4642.5599999999995,7812.781310196339,US Sales Data.xlsx,Operating Profit,numeric
4786.32,9343.2,US Sales Data.xlsx,Operating Profit,numeric
4712.4,6363.5,US Sales Data.xlsx,Operating Profit,numeric
4646.400000000001,4857.913449148044,US Sales Data.xlsx,Operating Profit,numeric
2857.6,6856.8,US Sales Data.xlsx,Operating Profit,numeric
6945.750000000001,2662.309306084869,US Sales Data.xlsx,Operating Profit,numeric
1663.2,6114.0,US Sales Data.xlsx,Operating Profit,numeric
660.0999999999999,570.1659584053393,US Sales Data.xlsx,Operating Profit,numeric
548.3399999999999,523.6528247404399,US Sales Data.xlsx,Operating Profit,numeric
217.58,465.05,US Sales Data.xlsx,Operating Profit,numeric
1448.9399999999998,4341.09835597365,US Sales Data.xlsx,Operating Profit,numeric
2152.32,8364.23,US Sales Data.xlsx,Operating Profit,numeric
1549.12,2363.74,US Sales Data.xlsx,Operating Profit,numeric
2096.64,6176.27,US Sales Data.xlsx,Operating Profit,numeric
1464.48,9495.83,US Sales Data.xlsx,Operating Profit,numeric
961.3499999999999,269.1635259819342,US Sales Data.xlsx,Operating Profit,numeric
2216.1600000000003,2897.112710067085,US Sales Data.xlsx,Operating Profit,numeric
2186.3799999999997,3742.934664405494,US Sales Data.xlsx,Operating Profit,numeric
2917.7599999999998,7022.049370429361,US Sales Data.xlsx,Operating Profit,numeric
1627.4800000000002,3931.0772152134764,US Sales Data.xlsx,Operating Profit,numeric
1133.4399999999998,2247.105598709759,US Sales Data.xlsx,Operating Profit,numeric
2059.2000000000003,5126.110400163362,US Sales Data.xlsx,Operating Profit,numeric
1519.04,1656.08,US Sales Data.xlsx,Operating Profit,numeric
785.8399999999999,278.5527546841195,US Sales Data.xlsx,Operating Profit,numeric
1044.0000000000002,3432.5530541084254,US Sales Data.xlsx,Operating Profit,numeric
1547.7000000000003,8189.138759009285,US Sales Data.xlsx,Operating Profit,numeric
736.9599999999999,777.5527814939753,US Sales Data.xlsx,Operating Profit,numeric
1709.1199999999997,6214.037062391883,US Sales Data.xlsx,Operating Profit,numeric
1086.8,7176.2,US Sales Data.xlsx,Operating Profit,numeric
2616.9000000000005,6428.960538095194,US Sales Data.xlsx,Operating Profit,numeric
2162.16,4295.99,US Sales Data.xlsx,Operating Profit,numeric
6248.880000000001,4928.410861868468,US Sales Data.xlsx,Operating Profit,numeric
3240,7901.0,US Sales Data.xlsx,Operating Profit,numeric
3832.85,8673.18,US Sales Data.xlsx,Operating Profit,numeric
4069.8,3227.0,US Sales Data.xlsx,Operating Profit,numeric
3906.0000000000005,6007.147811260745,US Sales Data.xlsx,Operating Profit,numeric
2946.8999999999996,1477.7554209628145,US Sales Data.xlsx,Operating Profit,numeric
6451.200000000002,4722.071343290453,US Sales Data.xlsx,Operating Profit,numeric
4206.079999999999,7334.055217381026,US Sales Data.xlsx,Operating Profit,numeric
5372.4,6921.4,US Sales Data.xlsx,Operating Profit,numeric
5589.919999999999,9373.919081401382,US Sales Data.xlsx,Operating Profit,numeric
4727.520000000001,3960.202004428308,US Sales Data.xlsx,Operating Profit,numeric
3257.8,1387.0,US Sales Data.xlsx,Operating Profit,numeric
9212.000000000002,6822.665537379967,US Sales Data.xlsx,Operating Profit,numeric
3460.0499999999997,7175.515280816783,US Sales Data.xlsx,Operating Profit,numeric
4906.98,4123.99,US Sales Data.xlsx,Operating Profit,numeric
5304.239999999999,3241.921859018451,US Sales Data.xlsx,Operating Profit,numeric
3315.2000000000007,7345.032767137586,US Sales Data.xlsx,Operating Profit,numeric
2939.9999999999995,5429.670410757481,US Sales Data.xlsx,Operating Profit,numeric
5621.0700000000015,7507.941573064168,US Sales Data.xlsx,Operating Profit,numeric
4305.4,2232.7,US Sales Data.xlsx,Operating Profit,numeric
3425.3999999999996,1378.2031547831193,US Sales Data.xlsx,Operating Profit,numeric
5606.16,8408.61,US Sales Data.xlsx,Operating Profit,numeric
3049.2000000000007,6519.162815710237,US Sales Data.xlsx,Operating Profit,numeric
1948.8,9384.1,US Sales Data.xlsx,Operating Profit,numeric
3556.800000000001,9910.723639908812,US Sales Data.xlsx,Operating Profit,numeric
1913.5999999999997,1054.1237666269594,US Sales Data.xlsx,Operating Profit,numeric
2188.45,8812.01,US Sales Data.xlsx,Operating Profit,numeric
2151.3599999999997,3071.108648360296,US Sales Data.xlsx,Operating Profit,numeric
1707.1600000000003,7934.023448844106,US Sales Data.xlsx,Operating Profit,numeric
2751.8400000000006,5401.4814545662475,US Sales Data.xlsx,Operating Profit,numeric
1500.2399999999998,8004.826354134497,US Sales Data.xlsx,Operating Profit,numeric
1455.9999999999998,7410.550875172471,US Sales Data.xlsx,Operating Profit,numeric
3557.3999999999996,7145.828714636902,US Sales Data.xlsx,Operating Profit,numeric
3256.2000000000007,1004.0357339825385,US Sales Data.xlsx,Operating Profit,numeric
2646.24,4562.78,US Sales Data.xlsx,Operating Profit,numeric
5837.4000000000015,2302.6567641111164,US Sales Data.xlsx,Operating Profit,numeric
6182.4,2736.2,US Sales Data.xlsx,Operating Profit,numeric
5257.599999999999,9198.730417036984,US Sales Data.xlsx,Operating Profit,numeric
5507.459999999999,4530.094938828004,US Sales Data.xlsx,Operating Profit,numeric
6322.680000000001,7337.33980989346,US Sales Data.xlsx,Operating Profit,numeric
9072.000000000002,5960.547506189847,US Sales Data.xlsx,Operating Profit,numeric
1082.3999999999999,8674.115655606682,US Sales Data.xlsx,Operating Profit,numeric
801.78,521.01,US Sales Data.xlsx,Operating Profit,numeric
247.49999999999997,535.0482049176418,US Sales Data.xlsx,Operating Profit,numeric
1252.08,4499.43,US Sales Data.xlsx,Operating Profit,numeric
654.72,950.27,US Sales Data.xlsx,Operating Profit,numeric
2086.92,6463.35,US Sales Data.xlsx,Operating Profit,numeric
2034.8999999999999,4255.732864422739,US Sales Data.xlsx,Operating Profit,numeric
1691.36,7634.44,US Sales Data.xlsx,Operating Profit,numeric
2240.96,6511.76,US Sales Data.xlsx,Operating Profit,numeric
686.4,455.9,US Sales Data.xlsx,Operating Profit,numeric
2955.36,5041.4,US Sales Data.xlsx,Operating Profit,numeric
2893.3199999999997,4243.79623795892,US Sales Data.xlsx,Operating Profit,numeric
1445.8500000000001,7041.231399698338,US Sales Data.xlsx,Operating Profit,numeric
620.4,191.4,US Sales Data.xlsx,Operating Profit,numeric
3220.5,7230.6,US Sales Data.xlsx,Operating Profit,numeric
2918.5199999999995,8862.635799212576,US Sales Data.xlsx,Operating Profit,numeric
1700.16,9169.91,US Sales Data.xlsx,Operating Profit,numeric
2185.92,7912.7,US Sales Data.xlsx,Operating Profit,numeric
1418.82,7544.22,US Sales Data.xlsx,Operating Profit,numeric
3902.88,4928.86,US Sales Data.xlsx,Operating Profit,numeric
4352,3172.0,US Sales Data.xlsx,Operating Profit,numeric
3442.8799999999997,5216.834159391925,US Sales Data.xlsx,Operating Profit,numeric
2389.86,2009.55,US Sales Data.xlsx,Operating Profit,numeric
8625.44,2437.81,US Sales Data.xlsx,Operating Profit,numeric
7472.5199999999995,8853.494973791987,US Sales Data.xlsx,Operating Profit,numeric
5449.360000000001,7322.903403096708,US Sales Data.xlsx,Operating Profit,numeric
5826.24,9885.82,US Sales Data.xlsx,Operating Profit,numeric
3621.4199999999996,6074.431561330489,US Sales Data.xlsx,Operating Profit,numeric
3111.68,3785.74,US Sales Data.xlsx,Operating Profit,numeric
6873.75,1064.1,US Sales Data.xlsx,Operating Profit,numeric
6242.4,1155.7,US Sales Data.xlsx,Operating Profit,numeric
4406.400000000001,4770.492687535622,US Sales Data.xlsx,Operating Profit,numeric
4726.259999999999,7156.877933890562,US Sales Data.xlsx,Operating Profit,numeric
3104.6399999999994,4688.739238216009,US Sales Data.xlsx,Operating Profit,numeric
2509.92,5538.98,US Sales Data.xlsx,Operating Profit,numeric
2523.4,5252.2,US Sales Data.xlsx,Operating Profit,numeric
2092.5,1086.0,US Sales Data.xlsx,Operating Profit,numeric
1235.5199999999998,1199.3726209956446,US Sales Data.xlsx,Operating Profit,numeric
1269.84,2469.57,US Sales Data.xlsx,Operating Profit,numeric
1167.48,1843.39,US Sales Data.xlsx,Operating Profit,numeric
2037.42,4073.17,US Sales Data.xlsx,Operating Profit,numeric
2020.2,1014.7,US Sales Data.xlsx,Operating Profit,numeric
2369.2999999999997,1624.7179840604658,US Sales Data.xlsx,Operating Profit,numeric
1871.36,4742.97,US Sales Data.xlsx,Operating Profit,numeric
1199.44,9596.18,US Sales Data.xlsx,Operating Profit,numeric
3858.4,3718.1,US Sales Data.xlsx,Operating Profit,numeric
2620.72,7484.69,US Sales Data.xlsx,Operating Profit,numeric
3400.32,5748.62,US Sales Data.xlsx,Operating Profit,numeric
2816.44,9241.88,US Sales Data.xlsx,Operating Profit,numeric
2716.6,8185.5,US Sales Data.xlsx,Operating Profit,numeric
2302.02,2232.02,US Sales Data.xlsx,Operating Profit,numeric
6534,6868.0,US Sales Data.xlsx,Operating Profit,numeric
5846.4,1742.6,US Sales Data.xlsx,Operating Profit,numeric
4364.8,2906.8,US Sales Data.xlsx,Operating Profit,numeric
4308.48,2427.07,US Sales Data.xlsx,Operating Profit,numeric
4022.8799999999997,2631.9845082281568,US Sales Data.xlsx,Operating Profit,numeric
2978.56,6910.73,US Sales Data.xlsx,Operating Profit,numeric
4161.6,5140.7,US Sales Data.xlsx,Operating Profit,numeric
3182.3999999999996,2905.9202893391916,US Sales Data.xlsx,Operating Profit,numeric
1523.08,2115.48,US Sales Data.xlsx,Operating Profit,numeric
2848.68,2473.24,US Sales Data.xlsx,Operating Profit,numeric
4254.25,9509.69,US Sales Data.xlsx,Operating Profit,numeric
4872.96,3310.01,US Sales Data.xlsx,Operating Profit,numeric
2097.15,3360.25,US Sales Data.xlsx,Operating Profit,numeric
1501.44,3474.1,US Sales Data.xlsx,Operating Profit,numeric
734.7199999999999,616.0283268137686,US Sales Data.xlsx,Operating Profit,numeric
508.95,107.82,US Sales Data.xlsx,Operating Profit,numeric
1155.6,3793.8,US Sales Data.xlsx,Operating Profit,numeric
1846.8,4804.2,US Sales Data.xlsx,Operating Profit,numeric
1406.3,2813.3,US Sales Data.xlsx,Operating Profit,numeric
1155.9599999999998,4452.897551288309,US Sales Data.xlsx,Operating Profit,numeric
1285.2,1662.6,US Sales Data.xlsx,Operating Profit,numeric
2066.82,7595.77,US Sales Data.xlsx,Operating Profit,numeric
1729.3799999999999,8453.84200660049,US Sales Data.xlsx,Operating Profit,numeric
913.92,860.07,US Sales Data.xlsx,Operating Profit,numeric
672.0000000000001,316.5287733002601,US Sales Data.xlsx,Operating Profit,numeric
1522.8,1363.7,US Sales Data.xlsx,Operating Profit,numeric
2730,8475.0,US Sales Data.xlsx,Operating Profit,numeric
1492.21,4752.25,US Sales Data.xlsx,Operating Profit,numeric
1065.9,6761.8,US Sales Data.xlsx,Operating Profit,numeric
789.4800000000001,961.9309942972707,US Sales Data.xlsx,Operating Profit,numeric
2587.2,6447.3,US Sales Data.xlsx,Operating Profit,numeric
3189.77,5709.96,US Sales Data.xlsx,Operating Profit,numeric
4077.45,5098.25,US Sales Data.xlsx,Operating Profit,numeric
4463.68,2910.0,US Sales Data.xlsx,Operating Profit,numeric
4601.84,3618.94,US Sales Data.xlsx,Operating Profit,numeric
4003.84,2376.96,US Sales Data.xlsx,Operating Profit,numeric
7008.54,7035.31,US Sales Data.xlsx,Operating Profit,numeric
6038.4,8225.6,US Sales Data.xlsx,Operating Profit,numeric
5107.2,1157.3,US Sales Data.xlsx,Operating Profit,numeric
4900.4800000000005,9751.097994276439,US Sales Data.xlsx,Operating Profit,numeric
5105.099999999999,7074.595425378527,US Sales Data.xlsx,Operating Profit,numeric
5033.159999999999,3295.277256057566,US Sales Data.xlsx,Operating Profit,numeric
7289.599999999999,6528.933318187581,US Sales Data.xlsx,Operating Profit,numeric
5342.4,7017.4,US Sales Data.xlsx,Operating Profit,numeric
4216.15,1306.69,US Sales Data.xlsx,Operating Profit,numeric
2758.08,2802.76,US Sales Data.xlsx,Operating Profit,numeric
3029.4,4864.6,US Sales Data.xlsx,Operating Profit,numeric
1495.9999999999998,7402.763483153407,US Sales Data.xlsx,Operating Profit,numeric
2190.2999999999997,7232.117767934726,US Sales Data.xlsx,Operating Profit,numeric
2565.81,2322.26,US Sales Data.xlsx,Operating Profit,numeric
1060.8,6128.7,US Sales Data.xlsx,Operating Profit,numeric
1036,7931.0,US Sales Data.xlsx,Operating Profit,numeric
1356.42,2651.87,US Sales Data.xlsx,Operating Profit,numeric
1332.8,5695.0,US Sales Data.xlsx,Operating Profit,numeric
2563.86,9488.76,US Sales Data.xlsx,Operating Profit,numeric
1158.47,5927.64,US Sales Data.xlsx,Operating Profit,numeric
2072.7000000000003,5953.178747301855,US Sales Data.xlsx,Operating Profit,numeric
1395.2,2572.7,US Sales Data.xlsx,Operating Profit,numeric
2780.18,7069.43,US Sales Data.xlsx,Operating Profit,numeric
1840.4099999999999,1737.2382264152548,US Sales Data.xlsx,Operating Profit,numeric
2021.7599999999998,2758.2170258269525,US Sales Data.xlsx,Operating Profit,numeric
3351.04,1070.8,US Sales Data.xlsx,Operating Profit,numeric
3484.7999999999997,9356.605168126525,US Sales Data.xlsx,Operating Profit,numeric
4860.799999999999,9314.150125346467,US Sales Data.xlsx,Operating Profit,numeric
4981.5,7461.8,US Sales Data.xlsx,Operating Profit,numeric
3497.9999999999995,9101.058675553171,US Sales Data.xlsx,Operating Profit,numeric
3500.6399999999994,1168.0561287721641,US Sales Data.xlsx,Operating Profit,numeric
3890.4600000000005,3821.6438785427404,US Sales Data.xlsx,Operating Profit,numeric
4322.5,2819.3,US Sales Data.xlsx,Operating Profit,numeric
2786.6800000000003,9370.839355782207,US Sales Data.xlsx,Operating Profit,numeric
2460.92,8052.67,US Sales Data.xlsx,Operating Profit,numeric
1013.76,1191.91,US Sales Data.xlsx,Operating Profit,numeric
1199.52,5979.61,US Sales Data.xlsx,Operating Profit,numeric
1889.9999999999998,1867.6176521313173,US Sales Data.xlsx,Operating Profit,numeric
2798.5000000000005,9972.312083465113,US Sales Data.xlsx,Operating Profit,numeric
3660.8,4943.9,US Sales Data.xlsx,Operating Profit,numeric
1858.9499999999998,4058.289140447756,US Sales Data.xlsx,Operating Profit,numeric
1040.3999999999999,2201.8979210706884,US Sales Data.xlsx,Operating Profit,numeric
624.96,214.84,US Sales Data.xlsx,Operating Profit,numeric
1475.1000000000001,7265.493709761876,US Sales Data.xlsx,Operating Profit,numeric
1960.8000000000002,8882.288864196824,US Sales Data.xlsx,Operating Profit,numeric
923.9999999999999,472.7314714477721,US Sales Data.xlsx,Operating Profit,numeric
873.5999999999999,623.5241663182773,US Sales Data.xlsx,Operating Profit,numeric
630.0000000000001,670.0167577093222,US Sales Data.xlsx,Operating Profit,numeric
1007.9999999999999,9974.06416948501,US Sales Data.xlsx,Operating Profit,numeric
1784.8000000000002,3147.0731570881226,US Sales Data.xlsx,Operating Profit,numeric
821.4,647.7,US Sales Data.xlsx,Operating Profit,numeric
438.7,929.2,US Sales Data.xlsx,Operating Profit,numeric
472.5,335.4,US Sales Data.xlsx,Operating Profit,numeric
823.68,646.68,US Sales Data.xlsx,Operating Profit,numeric
1414.4,9230.5,US Sales Data.xlsx,Operating Profit,numeric
2647.0800000000004,8592.256505139816,US Sales Data.xlsx,Operating Profit,numeric
1182.72,6459.7,US Sales Data.xlsx,Operating Profit,numeric
786.98,672.25,US Sales Data.xlsx,Operating Profit,numeric
767.9800000000001,406.1448976127099,US Sales Data.xlsx,Operating Profit,numeric
1096.2,3355.6,US Sales Data.xlsx,Operating Profit,numeric
2334.7200000000003,7415.734012028154,US Sales Data.xlsx,Operating Profit,numeric
1878.2400000000002,1762.7407383526318,US Sales Data.xlsx,Operating Profit,numeric
950.4,324.8,US Sales Data.xlsx,Operating Profit,numeric
615.68,221.47,US Sales Data.xlsx,Operating Profit,numeric
737.8800000000001,933.7844733675454,US Sales Data.xlsx,Operating Profit,numeric
1172.16,4305.82,US Sales Data.xlsx,Operating Profit,numeric
3283.2000000000003,4840.78513764596,US Sales Data.xlsx,Operating Profit,numeric
2985.9200000000005,4201.4942360988725,US Sales Data.xlsx,Operating Profit,numeric
1419.6,7530.3,US Sales Data.xlsx,Operating Profit,numeric
1163.37,2204.77,US Sales Data.xlsx,Operating Profit,numeric
962.5600000000001,610.5661688496085,US Sales Data.xlsx,Operating Profit,numeric
1489.6,4440.1,US Sales Data.xlsx,Operating Profit,numeric
3590.4,2043.5,US Sales Data.xlsx,Operating Profit,numeric
3147.1200000000003,8354.984046231379,US Sales Data.xlsx,Operating Profit,numeric
2105.04,3832.1,US Sales Data.xlsx,Operating Profit,numeric
1489.9399999999998,4987.571431120972,US Sales Data.xlsx,Operating Profit,numeric
815.9200000000001,908.5978062568827,US Sales Data.xlsx,Operating Profit,numeric
977.7299999999999,326.5492342747311,US Sales Data.xlsx,Operating Profit,numeric
2831.76,7830.27,US Sales Data.xlsx,Operating Profit,numeric
2359.8,3301.2,US Sales Data.xlsx,Operating Profit,numeric
1140.76,9035.61,US Sales Data.xlsx,Operating Profit,numeric
308.7,794.0,US Sales Data.xlsx,Operating Profit,numeric
357.42,659.06,US Sales Data.xlsx,Operating Profit,numeric
747.8399999999999,162.0563752069463,US Sales Data.xlsx,Operating Profit,numeric
1354.3200000000002,2522.6873190791453,US Sales Data.xlsx,Operating Profit,numeric
2267.28,5288.05,US Sales Data.xlsx,Operating Profit,numeric
562.12,485.39,US Sales Data.xlsx,Operating Profit,numeric
662.9999999999999,166.7042384388853,US Sales Data.xlsx,Operating Profit,numeric
1890.0000000000002,7310.646472619237,US Sales Data.xlsx,Operating Profit,numeric
1560.9,2492.3,US Sales Data.xlsx,Operating Profit,numeric
629.16,894.5,US Sales Data.xlsx,Operating Profit,numeric
781.2,785.0,US Sales Data.xlsx,Operating Profit,numeric
1308.72,4487.86,US Sales Data.xlsx,Operating Profit,numeric
3041.5000000000005,1494.4017534151576,US Sales Data.xlsx,Operating Profit,numeric
3081.54,2866.41,US Sales Data.xlsx,Operating Profit,numeric
1570.8,4287.3,US Sales Data.xlsx,Operating Profit,numeric
